"value","count","total_bps_count","bps_model","bps_name","groupveg","fri_replac","fri_mixed","fri_surfac","fri_allfir","label","model_label","ref_percent","cur_percent","class_percent_difference","class_representation","symbol","scientific_name","common_name","canopy_position"
1993,2413,3002160,"13510_48_54_59","Southeastern Interior Longleaf Pine Woodland","Conifer",552,299,3,3,"A","13510_48_54_59_A",8,0,-8,"under","PIPA2","Pinus palustris","Longleaf pine","Lower"
1993,2413,3002160,"13510_48_54_59","Southeastern Interior Longleaf Pine Woodland","Conifer",552,299,3,3,"A","13510_48_54_59_A",8,0,-8,"under","QUERC","Quercus","Oak","Lower"
1993,2413,3002160,"13510_48_54_59","Southeastern Interior Longleaf Pine Woodland","Conifer",552,299,3,3,"A","13510_48_54_59_A",8,0,-8,"under","SCSC","Schizachyrium scoparium","Little bluestem","Lower"
1994,59,8709582,"13270_45_46_47","East Gulf Coastal Plain Northern Loess Bluff Forest","Hardwood",394,356,152,84,"Barren or Sparse","13270_45_46_47_Barren or Sparse",NA,0,NA,"equal","Barren or Sparse","Barren or Sparse","Barren or Sparse","Barren or Sparse"
1995,1973,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"C","13070_46_47_48_C",27,0,-27,"under","QUAL","Quercus alba","White oak","Upper"
1995,1973,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"C","13070_46_47_48_C",27,0,-27,"under","CAGL8","Carya glabra","Pignut hickory","Mid-Upper"
1995,1973,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"C","13070_46_47_48_C",27,0,-27,"under","QUST","Quercus stellata","Post oak","Mid-Upper"
1995,1973,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"C","13070_46_47_48_C",27,0,-27,"under","CAAL27","Carya alba","Mockernut hickory","Mid-Upper"
1996,46,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"B","13070_46_47_48_B",16,0,-16,"under","QUAL","Quercus alba","White oak","Upper"
1996,46,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"B","13070_46_47_48_B",16,0,-16,"under","QUFA","Quercus falcata","Southern red oak","Upper"
1996,46,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"B","13070_46_47_48_B",16,0,-16,"under","CAAL27","Carya alba","Mockernut hickory","Mid-Upper"
1996,46,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"B","13070_46_47_48_B",16,0,-16,"under","LIST2","Liquidambar styraciflua","Sweetgum","Mid-Upper"
1997,1724,21926122,"13070_46_47_48","East Gulf Coastal Plain Northern Dry Upland Hardwood Forest","Hardwood",388,89,9,8,"Barren or Sparse","13070_46_47_48_Barren or Sparse",NA,0,NA,"equal","Barren or Sparse","Barren or Sparse","Barren or Sparse","Barren or Sparse"
1998,6363968,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"Agriculture","14720_44_46_47_48_Agriculture",0,26,26,"over","Agriculture","Agriculture","Agriculture","Agriculture"
1999,195099,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"Agriculture","14790_41_42_47_48_50_51_53_Agriculture",0,3,3,"over","Agriculture","Agriculture","Agriculture","Agriculture"
2000,6644019,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"Agriculture","13050_47_48_Agriculture",0,9,9,"over","Agriculture","Agriculture","Agriculture","Agriculture"
2001,3003,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"C","13250_46_47_48_C",6,0,-6,"under","LIST2","Liquidambar styraciflua","Sweetgum","Upper"
2001,3003,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"C","13250_46_47_48_C",6,0,-6,"under","FAGR","Fagus grandifolia","American beech","Upper"
2001,3003,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"C","13250_46_47_48_C",6,0,-6,"under","QUPA5","Quercus pagoda","Cherrybark oak","Upper"
2001,3003,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"C","13250_46_47_48_C",6,0,-6,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2002,7136,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"Agriculture","13250_46_47_48_Agriculture",0,0,0,"equal","Agriculture","Agriculture","Agriculture","Agriculture"
2003,4658,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"B","13250_46_47_48_B",30,0,-30,"under","LIST2","Liquidambar styraciflua","Sweetgum","Upper"
2003,4658,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"B","13250_46_47_48_B",30,0,-30,"under","FAGR","Fagus grandifolia","American beech","Upper"
2003,4658,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"B","13250_46_47_48_B",30,0,-30,"under","QUPA5","Quercus pagoda","Cherrybark oak","Upper"
2003,4658,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"B","13250_46_47_48_B",30,0,-30,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2004,11363,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"UE","13250_46_47_48_UE",0,0,0,"equal","UE","UE","UE","UE"
2005,2683512,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"UE","14720_44_46_47_48_UE",0,11,11,"over","UE","UE","UE","UE"
2006,4282690,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"B","14720_44_46_47_48_B",23,18,-5,"under","ACRU","Acer rubrum","Red maple","Upper"
2006,4282690,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"B","14720_44_46_47_48_B",23,18,-5,"under","LIST2","Liquidambar styraciflua","Sweetgum","Upper"
2006,4282690,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"B","14720_44_46_47_48_B",23,18,-5,"under","BENI","Betula nigra","River birch","Upper"
2006,4282690,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"B","14720_44_46_47_48_B",23,18,-5,"under","CELA","Celtis laevigata","Sugarberry","Upper"
2007,64787,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"UE","14790_41_42_47_48_50_51_53_UE",0,1,1,"over","UE","UE","UE","UE"
2008,941323,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"UE","13210_47_48_53_57_UE",0,1,1,"over","UE","UE","UE","UE"
2009,821387,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Agriculture","13210_47_48_53_57_Agriculture",0,1,1,"over","Agriculture","Agriculture","Agriculture","Agriculture"
2010,592984,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Developed","13210_47_48_53_57_Developed",0,1,1,"over","Developed","Developed","Developed","Developed"
2011,2331916,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"Developed","14720_44_46_47_48_Developed",0,10,10,"over","Developed","Developed","Developed","Developed"
2012,124073,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"C","14790_41_42_47_48_50_51_53_C",40,2,-38,"under","ACRU","Acer rubrum","Red maple","Upper"
2012,124073,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"C","14790_41_42_47_48_50_51_53_C",40,2,-38,"under","ASCA2","Asarum caudatum","British columbia wildginger","Upper"
2012,124073,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"C","14790_41_42_47_48_50_51_53_C",40,2,-38,"under","FRPE","Fraxinus pennsylvanica","Green ash","Upper"
2012,124073,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"C","14790_41_42_47_48_50_51_53_C",40,2,-38,"under","FRNI","Fraxinus nigra","Black ash","Upper"
2013,2314230,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"C","14720_44_46_47_48_C",13,10,-3,"under","PLOC","Platanus occidentalis","American sycamore","Upper"
2013,2314230,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"C","14720_44_46_47_48_C",13,10,-3,"under","CELA","Celtis laevigata","Sugarberry","Upper"
2013,2314230,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"C","14720_44_46_47_48_C",13,10,-3,"under","FAGR","Fagus grandifolia","American beech","Upper"
2013,2314230,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"C","14720_44_46_47_48_C",13,10,-3,"under","BENI","Betula nigra","River birch","Upper"
2015,2822743,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"Developed","13050_47_48_Developed",0,4,4,"over","Developed","Developed","Developed","Developed"
2016,211724,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"A","14720_44_46_47_48_A",17,1,-16,"under","ACRU","Acer rubrum","Red maple","All"
2016,211724,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"A","14720_44_46_47_48_A",17,1,-16,"under","LIST2","Liquidambar styraciflua","Sweetgum","All"
2016,211724,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"A","14720_44_46_47_48_A",17,1,-16,"under","FRPE","Fraxinus pennsylvanica","Green ash","All"
2016,211724,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"A","14720_44_46_47_48_A",17,1,-16,"under","LIRIO","Liriodendron","Tuliptree","All"
2017,5805,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"Developed","13250_46_47_48_Developed",0,0,0,"equal","Developed","Developed","Developed","Developed"
2018,25989,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"UN","13210_47_48_53_57_UN",0,0,0,"equal","UN","UN","UN","UN"
2019,3100399,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"B","13210_47_48_53_57_B",11,4,-7,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2019,3100399,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"B","13210_47_48_53_57_B",11,4,-7,"under","ACRU","Acer rubrum","Red maple","Upper"
2019,3100399,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"B","13210_47_48_53_57_B",11,4,-7,"under","QURU","Quercus rubra","Northern red oak","Lower"
2019,3100399,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"B","13210_47_48_53_57_B",11,4,-7,"under","FRAM2","Fraxinus americana","White ash","Lower"
2020,19236,421093,"14570_47_48","South-Central Interior/Upper Coastal Plain Wet Flatwoods","Hardwood",189,118,9,8,"Agriculture","14570_47_48_Agriculture",0,5,5,"over","Agriculture","Agriculture","Agriculture","Agriculture"
2021,87,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"A","13250_46_47_48_A",8,0,-8,"under","LIST2","Liquidambar styraciflua","Sweetgum","Upper"
2021,87,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"A","13250_46_47_48_A",8,0,-8,"under","FAGR","Fagus grandifolia","American beech","Upper"
2021,87,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"A","13250_46_47_48_A",8,0,-8,"under","QUPA5","Quercus pagoda","Cherrybark oak","Upper"
2021,87,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"A","13250_46_47_48_A",8,0,-8,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2022,349048,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"Agriculture","13970_48_Agriculture",0,28,28,"over","Agriculture","Agriculture","Agriculture","Agriculture"
2023,6909871,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"C","13050_47_48_C",36,9,-27,"under","QUAL","Quercus alba","White oak","Upper"
2023,6909871,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"C","13050_47_48_C",36,9,-27,"under","SCHIZ4","Schizachyrium","Little bluestem","Lower"
2023,6909871,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"C","13050_47_48_C",36,9,-27,"under","QUVE","Quercus velutina","Black oak","Upper"
2023,6909871,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"C","13050_47_48_C",36,9,-27,"under","DANTH","Danthonia","Oatgrass","Lower"
2024,2127784,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"UE","13050_47_48_UE",0,3,3,"over","UE","UE","UE","UE"
2025,2401,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"UN","14790_41_42_47_48_50_51_53_UN",0,0,0,"equal","UN","UN","UN","UN"
2026,67480,6700662,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,-9999,-9999,987,"Developed","14790_41_42_47_48_50_51_53_Developed",0,1,1,"over","Developed","Developed","Developed","Developed"
2027,8413,421093,"14570_47_48","South-Central Interior/Upper Coastal Plain Wet Flatwoods","Hardwood",189,118,9,8,"Developed","14570_47_48_Developed",0,2,2,"over","Developed","Developed","Developed","Developed"
2028,22076,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"A","13050_47_48_A",39,0,-39,"under","ANGE","Andropogon gerardii","Big bluestem","Lower"
2028,22076,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"A","13050_47_48_A",39,0,-39,"under","SCHIZ4","Schizachyrium","Little bluestem","Lower"
2028,22076,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"A","13050_47_48_A",39,0,-39,"under","SONU2","Sorghastrum nutans","Indiangrass","Lower"
2028,22076,77527560,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"A","13050_47_48_A",39,0,-39,"under","QUAL","Quercus alba","White oak","Upper"
2029,1391,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"D","14720_44_46_47_48_D",38,0,-38,"under","PLOC","Platanus occidentalis","American sycamore","Upper"
2029,1391,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"D","14720_44_46_47_48_D",38,0,-38,"under","CELA","Celtis laevigata","Sugarberry","Upper"
2029,1391,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"D","14720_44_46_47_48_D",38,0,-38,"under","FAGR","Fagus grandifolia","American beech","Upper"
2029,1391,24168216,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,-9999,200,167,"D","14720_44_46_47_48_D",38,0,-38,"under","BENI","Betula nigra","River birch","Upper"
2030,65,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"E","13250_46_47_48_E",41,0,-41,"under","QUAL","Quercus alba","White oak","Upper"
2030,65,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"E","13250_46_47_48_E",41,0,-41,"under","FAGR","Fagus grandifolia","American beech","Upper"
2030,65,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"E","13250_46_47_48_E",41,0,-41,"under","QUPA5","Quercus pagoda","Cherrybark oak","Upper"
2030,65,2833472,"13250_46_47_48","East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest","Hardwood",404,159,52,36,"E","13250_46_47_48_E",41,0,-41,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2031,181411,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"UE","13970_48_UE",0,15,15,"over","UE","UE","UE","UE"
2032,392896,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"E","13970_48_E",1,32,31,"over","JUVI","Juniperus virginiana","Eastern redcedar","All"
2032,392896,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"E","13970_48_E",1,32,31,"over","QUST","Quercus stellata","Post oak","Mid-Upper"
2032,392896,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"E","13970_48_E",1,32,31,"over","QUMU","Quercus muehlenbergii","Chinkapin oak","Mid-Upper"
2032,392896,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"E","13970_48_E",1,32,31,"over","FOLI","Forestiera ligustrina","Upland swampprivet","Low-Mid"
2033,15883,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A","13210_47_48_53_57_A",2,0,-2,"under","FRAM2","Fraxinus americana","White ash","Upper"
2033,15883,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A","13210_47_48_53_57_A",2,0,-2,"under","LITU","Liriodendron tulipifera","Tuliptree","Upper"
2033,15883,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A","13210_47_48_53_57_A",2,0,-2,"under","ULAM","Ulmus americana","American elm","Upper"
2033,15883,74357755,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A","13210_47_48_53_57_A",2,0,-2,"under","ACRU","Acer rubrum","Red maple","Upper"
2034,299481,1226276,"13970_48","Nashville Basin Limestone Glade and Woodland","Savanna",40,13,5,3,"Developed","13970_48_Developed",0,24,24,"over","Developed","Developed","Developed","Developed"
2035,6272,421093,"14570_47_48","South-Central Interior/Upper Coastal Plain Wet Flatwoods","Hardwood",189,118,9,8,"UE","14570_47_48_UE",0,1,1,"over","UE","UE","UE","UE"
