"bps_model_id","class","symbol","scientific_name","common_name","canopy_position"
"10510_28","D","POTR","Populus tremuloides","Quaking aspen","Upper"
"10510_28","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_28","E","ABCO","Abies concolor","White fir","Upper"
"10510_28","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10510_28","E","POTR5","Populus tremuloides","Quaking aspen","Mid-Upper"
"10510_29","A","CARU","Calamagrostis rubescens","Pinegrass","Low-Mid"
"10510_29","A","CAGA3","Carex garberi","Elk sedge","Low-Mid"
"10510_29","A","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_29","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_29","B","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_29","B","ABCO","Abies concolor","White fir","Upper"
"10510_29","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_29","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10510_29","C","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_29","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_29","D","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_29","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_29","E","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_29","E","ABCO","Abies concolor","White fir","Upper"
"10510_29","E","PICO","Pinus contorta","Lodgepole pine","Upper"
"10510_29","E","PIPO","Pinus ponderosa","Ponderosa pine","Middle"
"10510_6","A","CARU","Calamagrostis rubescens","Pinegrass","Low-Mid"
"10510_6","A","CAGA3","Carex garberi","Elk sedge","Low-Mid"
"10510_6","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"10510_6","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_6","B","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_6","B","ABCO","Abies concolor","White fir","Upper"
"10510_6","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10510_6","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10510_6","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_6","C","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_6","C","PIFL2","Pinus flexilis","Limber pine","Upper"
"10510_6","C","ABCO","Abies concolor","White fir","Upper"
"10510_6","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_6","D","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10510_6","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10510_6","D","ABCO","Abies concolor","White fir","Upper"
"10510_6","E","ABCO","Abies concolor","White fir","Upper"
"10510_6","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10510_6","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10510_6","E","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_12","A","ABCO","Abies concolor","White fir","Upper"
"10520_12","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_12","B","ABCO","Abies concolor","White fir","Upper"
"10520_12","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_12","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_12","C","ABCO","Abies concolor","White fir","Upper"
"10520_12","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_12","C","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_12","D","ABCO","Abies concolor","White fir","Upper"
"10520_12","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_12","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_12","E","ABCO","Abies concolor","White fir","Upper"
"10520_12","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_12","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_13","A","SYMPH","Symphoricarpos","Snowberry","Mid-Upper"
"10520_13","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10520_13","A","HOLOD","Holodiscus","Oceanspray","Mid-Upper"
"10520_13","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"10520_13","B","ABCO","Abies concolor","White fir","Upper"
"10520_13","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10520_13","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_13","C","ABCO","Abies concolor","White fir","Upper"
"10520_13","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10520_13","C","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_13","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10520_13","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_13","D","ABCO","Abies concolor","White fir","Upper"
"10520_13","E","ABCO","Abies concolor","White fir","Upper"
"10520_13","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10520_13","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_15","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_15","A","ABCO","Abies concolor","White fir","Upper"
"10520_15","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_15","B","ABCO","Abies concolor","White fir","Upper"
"10520_15","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_15","C","ABCO","Abies concolor","White fir","Upper"
"10520_15","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_15","D","ABCO","Abies concolor","White fir","Upper"
"10520_15","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_15","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_15","E","ABCO","Abies concolor","White fir","Upper"
"10520_15","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_16_23_24","A","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_16_23_24","A","ABCO","Abies concolor","White fir","Upper"
"10520_16_23_24","B","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_16_23_24","B","ABCO","Abies concolor","White fir","Upper"
"10520_16_23_24","C","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_16_23_24","C","ABCO","Abies concolor","White fir","Upper"
"10520_16_23_24","D","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_16_23_24","D","ABCO","Abies concolor","White fir","Upper"
"10520_16_23_24","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_16_23_24","E","PSEUD7","Pseudotsuga","Douglas-fir","Upper"
"10520_16_23_24","E","ABCO","Abies concolor","White fir","Upper"
"10520_16_23_24","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_17","A","ABCO","Abies concolor","White fir","Upper"
"10520_17","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_17","B","ABCO","Abies concolor","White fir","Upper"
"10520_17","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_17","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_17","C","ABCO","Abies concolor","White fir","Upper"
"10520_17","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_17","C","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_17","D","ABCO","Abies concolor","White fir","Upper"
"10520_17","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_17","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_17","E","ABCO","Abies concolor","White fir","Upper"
"10520_17","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_17","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_18","A","ABCO","Abies concolor","White fir","Upper"
"10520_18","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_18","B","ABCO","Abies concolor","White fir","Upper"
"10520_18","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_18","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_18","C","ABCO","Abies concolor","White fir","Upper"
"10520_18","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_18","C","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_18","D","ABCO","Abies concolor","White fir","Upper"
"10520_18","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_18","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_18","E","ABCO","Abies concolor","White fir","Upper"
"10520_18","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_18","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_21","A","ABCO","Abies concolor","White fir","Upper"
"10520_21","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_21","B","ABCO","Abies concolor","White fir","Upper"
"10520_21","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_21","B","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_21","C","ABCO","Abies concolor","White fir","Upper"
"10520_21","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"10520_21","C","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_21","D","ABCO","Abies concolor","White fir","Upper"
"10520_21","D","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_21","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_21","E","ABCO","Abies concolor","White fir","Upper"
"10520_21","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_21","E","PIFL2","Pinus flexilis","Limber pine","Upper"
"10520_25","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_25","A","ABCO","Abies concolor","White fir","Upper"
"10520_25","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_25","B","ABCO","Abies concolor","White fir","Upper"
"10520_25","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_25","C","ABCO","Abies concolor","White fir","Upper"
"10520_25","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_25","D","ABCO","Abies concolor","White fir","Upper"
"10520_25","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_25","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_25","E","ABCO","Abies concolor","White fir","Upper"
"10520_25","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_27","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_27","A","ABCO","Abies concolor","White fir","Upper"
"10520_27","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_27","B","ABCO","Abies concolor","White fir","Upper"
"10520_27","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_27","C","ABCO","Abies concolor","White fir","Upper"
"10520_27","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_27","D","ABCO","Abies concolor","White fir","Upper"
"10520_27","D","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"10520_27","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_27","E","ABCO","Abies concolor","White fir","Upper"
"10520_27","E","ABLA","Abies lasiocarpa","Subalpine fir","Upper"
"10520_28","A","POTR5","Populus tremuloides","Quaking aspen","All"
"10520_28","A","ABCO","Abies concolor","White fir","All"
"10520_28","A","PSME","Pseudotsuga menziesii","Douglas-fir","All"
"10520_28","A","SYOR2","Symphoricarpos oreophilus","Mountain snowberry","All"
"10520_28","B","POTR5","Populus tremuloides","Quaking aspen","Upper"
"10520_28","B","PSME","Pseudotsuga menziesii","Douglas-fir","Mid-Upper"
"10520_28","B","ABCO","Abies concolor","White fir","Mid-Upper"
"10520_28","B","JUCO","Juncus compressus","Roundfruit rush","Lower"
"10520_28","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_28","C","PIEN","Picea engelmannii","Engelmann spruce","Upper"
"10520_28","C","ABCO","Abies concolor","White fir","Upper"
"10520_28","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_28","D","PIEN","Picea engelmannii","Engelmann spruce","Upper"
"10520_28","D","ABCO","Abies concolor","White fir","Upper"
"10520_28","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"10520_28","E","PIEN","Picea engelmannii","Engelmann spruce","Upper"
"10520_28","E","ABCO","Abies concolor","White fir","Upper"
"10530_10_19","A","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10530_10_19","A","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10530_10_19","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10530_10_19","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10530_10_19","B","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10530_10_19","B","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10530_10_19","B","PSME","Pseudotsuga menziesii","Douglas-fir","Mid-Upper"
"10530_10_19","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10530_10_19","C","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10530_10_19","C","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10530_10_19","C","PSME","Pseudotsuga menziesii","Douglas-fir","Mid-Upper"
"10530_10_19","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10530_10_19","D","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10530_10_19","D","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10530_10_19","D","PSME","Pseudotsuga menziesii","Douglas-fir","Mid-Upper"
"10530_10_19","E","PIPO","Pinus ponderosa","Ponderosa pine","All"
"10530_10_19","E","PSME","Pseudotsuga menziesii","Douglas-fir","All"
"10531_1_7_8_9","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10531_1_7_8_9","A","PUTR2","Purshia tridentata","Antelope bitterbrush","Middle"
"10531_1_7_8_9","A","CAGE","Carex geyerii","Elk Sedge","Lower"
"10531_1_7_8_9","A","CARU","Calamagrostis rubescens","Pinegrass","Lower"
"10531_1_7_8_9","A","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10531_1_7_8_9","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10531_1_7_8_9","B","PUTR2","Purshia tridentata","Antelope bitterbrush","Middle"
"10531_1_7_8_9","B","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10531_1_7_8_9","B","ARPA","Arctostaphylos patula","Greenleaf manzanita","Middle"
"10531_1_7_8_9","B","CEVE","Ceanothus velutinus","Snowbrush ceanothus","Middle"
"10531_1_7_8_9","B","SYAL","Symphoricarpos albus","Common snowberry","Middle"
"10531_1_7_8_9","B","CAGE","Carex geyerii","Elk sedge","Lower"
"10531_1_7_8_9","B","CARU","Calamagrotis rubescens","Pinegrass","Lower"
"10531_1_7_8_9","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10531_1_7_8_9","C","PUTR2","Purshia tridentata","Antelope bitterbrush","Middle"
"10531_1_7_8_9","C","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10531_1_7_8_9","C","CEVE","Ceanothus velutinus","Snowbrush ceanothus","Middle"
"10531_1_7_8_9","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10531_1_7_8_9","D","PUTR2","Purshia tridentata","Antelope bitterbrush","Middle"
"10531_1_7_8_9","D","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10531_1_7_8_9","D","ARPA","Arctostaphylos patula","Greenleaf manzanita","Middle"
"10531_1_7_8_9","D","CEVE","Ceanothus velutinus","Snowbrush ceanothus","Middle"
"10531_1_7_8_9","D","SYAL","Symphoricarpos albus","Common snowberry","Middle"
"10531_1_7_8_9","D","CAGE","Carex geyerii","Elk sedge","Lower"
"10531_1_7_8_9","D","CARU","Calamagrotis rubescens","Pinegrass","Lower"
"10532_7_9","A","ARTR2","Artemisia tridentate","Big Sagebrush","Upper"
"10532_7_9","A","CHVI8","Chrysothamnus viscidiflorus","Yellow rabbitbrush","Middle"
"10532_7_9","A","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10532_7_9","A","ELEL5","Elymus elymoides","Squirreltail","Lower"
"10532_7_9","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10532_7_9","B","JUOC","Juniperus occidentalis","Western juniper","Mid-Upper"
"10532_7_9","B","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10532_7_9","B","ARTR2","Artemisia tridentata","Big Sagebrush","Middle"
"10532_7_9","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10532_7_9","C","JUOC","Juniperus occidentalis","Western Juniper","Mid-Upper"
"10532_7_9","C","ARTR2","Artemisia tridentata","Big sagebrush","Middle"
"10532_7_9","C","PUTR2","Purshia tridentata","Antelope bitterbrush","Middle"
"10532_7_9","C","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10532_7_9","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10532_7_9","D","ARTR2","Artemisia tridentate","Big Sagebrush","Middle"
"10532_7_9","D","CELE3","Cercocarpus ledifolius","Curl-leaf mountain mahogany","Middle"
"10532_7_9","D","ELEL5","Elymus elymoides","Squirreltail","Lower"
"10532_7_9","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10532_7_9","E","CELE3","Cercocarpus ledifolius","Curl-leaf mountain mahogany","Middle"
"10532_7_9","E","JUOC","Juniperus occidentalis","Western juniper","Mid-Upper"
"10532_7_9","E","FEID","Festuca idahoensis","Idaho fescue","Lower"
"10540_13_14","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_13_14","A","CELEI4","Cercocarpus ledifolius var. intermontanus","Curl-leaf mountain mahogany","Upper"
"10540_13_14","A","SYOR","Symphoricarpos orbiculatus","Coralberry","Upper"
"10540_13_14","A","POFE","Poa fendleriana","Muttongrass","Lower"
"10540_13_14","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_13_14","B","PIMO","Pinus monophyla","Singleleaf pinyon","Mid-Upper"
"10540_13_14","B","CELEI4","Cercocarpus ledifolius var. intermontanus","Curl-leaf mountain mahogany","Low-Mid"
"10540_13_14","B","ABCO","Abies concolor","White fir","Mid-Upper"
"10540_13_14","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_13_14","C","ABCO","Abies concolor","White fir","Upper"
"10540_13_14","C","CELEI4","Cercocarpus ledifolius var. intermontanus","Curl-leaf mountain mahogany","Low-Mid"
"10540_13_14","C","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10540_13_14","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_13_14","D","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"10540_13_14","D","POFE","Poa fendleriana","Muttongrass","Lower"
"10540_13_14","D","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"10540_13_14","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_13_14","E","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"10540_13_14","E","ABCO","Abies concolor","White fir","Upper"
"10540_13_14","E","SYOR","Symphoricarpos orbiculatus","Coralberry","Lower"
"10540_15_25","A","PIPOS","Pinus ponderosa var. scopulorum","Ponderosa pine","Upper"
"10540_15_25","A","QUGA","Quercus gambelii","Gambel oak","Upper"
"10540_15_25","A","MUMO","Muhlenbergia montana","Mountain muhly","Upper"
"10540_15_25","A","FEAR2","Festuca arizonica","Arizona fescue","Upper"
"10540_15_25","B","PIPOS","Pinus ponderosa var. scopulorum","Ponderosa pine","Upper"
"10540_15_25","B","QUGA","Quercus gambelii","Gambel oak","Mid-Upper"
"10540_15_25","B","FEAR2","Festuca arizonica","Arizona fescue","Mid-Upper"
"10540_15_25","B","MUHLE","Muhlenbergia","Muhly","Mid-Upper"
"10540_15_25","C","PIPOS","Pinus ponderosa var. scopulorum","Ponderosa pine","Upper"
"10540_15_25","C","QUGA","Quercus gambelii","Gambel oak","Mid-Upper"
"10540_15_25","C","FEAR2","Festuca arizonica","Arizona fescue","Low-Mid"
"10540_15_25","C","MUHLE","Muhlenbergia","Muhly","Low-Mid"
"10540_15_25","D","PIPOS","Pinus ponderosa var. scopulorum","Ponderosa pine","Upper"
"10540_15_25","D","QUGA","Quercus gambelii","Gambel oak","Upper"
"10540_15_25","D","FEAR2","Festuca arizonica","Arizona fescue","Low-Mid"
"10540_15_25","D","MUHLE","Muhlenbergia","Muhly","Low-Mid"
"10540_15_25","E","PIPOS","Pinus ponderosa var. scopulorum","Ponderosa pine","Upper"
"10540_15_25","E","QUGA","Quercus gambelii","Gambel oak","Upper"
"10540_15_25","E","FEAR2","Festuca arizonica","Arizona fescue","Upper"
"10540_15_25","E","MUHLE","Muhlenbergia","Muhly","None"
"10540_16_23_24","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_16_23_24","A","QUGA","Quercus gambelii","Gambel oak","Upper"
"10540_16_23_24","A","SYOR","Symphoricarpos orbiculatus","Coralberry","Upper"
"10540_16_23_24","A","ARPA6","Arctostaphylos patula","Greenleaf manzanita","Upper"
"10540_16_23_24","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_16_23_24","B","PSEUD7","Pseudotsuga","Douglas-fir","Mid-Upper"
"10540_16_23_24","B","QUGA","Quercus gambelii","Gambel oak","Mid-Upper"
"10540_16_23_24","B","ARPA6","Arctostaphylos patula","Greenleaf manzanita","Mid-Upper"
"10540_16_23_24","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"10540_16_23_24","C","PSEUD7","Pseudotsuga","Douglas-fir","Mid-Upper"
